comprobante,numero,fecha,contraparte,id_cuenta,cuenta,categoria,op,ticker,cantidad,precio,importe,moneda,unidad,plazo,estado,informacion
BOL 2025032908,2025032908,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-322510.38,ARS,,,DIS,"Venta DLR052025 1.000,00@1134,50 (ARS)"
BOL 2025032909,2025032909,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-322510.38,ARS,,,DIS,"Venta DLR052025 1.000,00@1134,50 (ARS)"
BOL 2025032910,2025032910,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-322510.38,ARS,,,DIS,"Venta DLR052025 1.000,00@1134,50 (ARS)"
CLD 2025019684,2025019684,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-42000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 14/03/2025 - Cierre 1135,00"
CLD 2025019685,2025019685,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-2500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 14/03/2025 - Cierre 1135,00"
CLD 2025019673,2025019673,2025-03-14,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-16500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 14/03/2025 - Cierre 1111,50"
CE 2025001048,2025001048,2025-03-13,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-1500000.0,ARS,,,DIS,Extracción - TR 20250313103645
CLD 2025019622,2025019622,2025-03-13,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-9000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 13/03/2025 - Cierre 1106,00"
CLD 2025019631,2025019631,2025-03-13,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-21000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 13/03/2025 - Cierre 1128,00"
CD 2025001264,2025001264,2025-03-12,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,644536.76,ARS,,,DIS,Depósito
CE 2025001024,2025001024,2025-03-12,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-7000000.0,ARS,,,DIS,Extracción - TR 20250312103215
CLD 2025018302,2025018302,2025-03-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 11/03/2025 - Cierre 1124,50"
BOL 2025031108,2025031108,2025-03-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-322268.38,ARS,,,DIS,"Venta DLR052025 1.000,00@1124,50 (ARS)"
BOL 2025031097,2025031097,2025-03-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-322268.38,ARS,,,DIS,"Venta DLR052025 1.000,00@1124,50 (ARS)"
CLD 2025018294,2025018294,2025-03-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 11/03/2025 - Cierre 1103,50"
CLD 2025017842,2025017842,2025-03-10,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,6000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 10/03/2025 - Cierre 1104,50"
CLD 2025017853,2025017853,2025-03-10,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,8000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 10/03/2025 - Cierre 1125,50"
CD 2025001173,2025001173,2025-03-07,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,7786835.0,ARS,,,DIS,Depósito
CLD 2025017426,2025017426,2025-03-07,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 07/03/2025 - Cierre 1106,50"
CE 2025000925,2025000925,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-1500000.0,ARS,,,DIS,Extracción - TR 20250306114627
BOL 2025028819,2025028819,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-321708.75,ARS,,,DIS,"Venta DLR052025 1.000,00@1126,00 (ARS)"
BOL 2025028826,2025028826,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-321708.75,ARS,,,DIS,"Venta DLR052025 1.000,00@1127,00 (ARS)"
BOL 2025028842,2025028842,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-321708.75,ARS,,,DIS,"Venta DLR052025 1.000,00@1128,00 (ARS)"
BOL 2025028975,2025028975,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-321708.75,ARS,,,DIS,"Venta DLR052025 1.000,00@1127,00 (ARS)"
CLD 2025017382,2025017382,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 06/03/2025 - Cierre 1106,00"
CLD 2025017390,2025017390,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 06/03/2025 - Cierre 1127,50"
CLD 2025017391,2025017391,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 06/03/2025 - Cierre 1127,50"
CLD 2025017392,2025017392,2025-03-06,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 06/03/2025 - Cierre 1127,50"
CD 2025001117,2025001117,2025-03-05,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,4500000.0,ARS,,,DIS,Depósito
CLD 2025016943,2025016943,2025-03-05,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 05/03/2025 - Cierre 1104,50"
CLD 2025016579,2025016579,2025-02-28,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 28/02/2025 - Cierre 1105,00"
ND 2025000308,2025000308,2025-02-28,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-769469.26,ARS,,,DIS, Derecho Registro Futuro DLR (Interferencia) - TC: 1059.88 (276671)
CD 2025001042,2025001042,2025-02-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,1500000.0,ARS,,,DIS,Depósito
CE 2025000830,2025000830,2025-02-26,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-1500000.0,ARS,,,DIS,Extracción - TR 20250226102257
CLD 2025015656,2025015656,2025-02-26,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 26/02/2025 - Cierre 1103,50"
CLD 2025015217,2025015217,2025-02-25,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 25/02/2025 - Cierre 1103,00"
CE 2025000799,2025000799,2025-02-24,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4500000.0,ARS,,,DIS,Extracción - TR 20250224113446
CD 2025000947,2025000947,2025-02-21,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,960498.0,ARS,,,DIS,Depósito
CLD 2025014326,2025014326,2025-02-21,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 21/02/2025 - Cierre 1103,50"
BOL 2025020503,2025020503,2025-02-20,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-320166.0,ARS,,,DIS,"Venta DLR042025 1.000,00@1105,00 (ARS)"
BOL 2025020511,2025020511,2025-02-20,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-320166.0,ARS,,,DIS,"Venta DLR042025 1.000,00@1105,00 (ARS)"
BOL 2025020512,2025020512,2025-02-20,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-320166.0,ARS,,,DIS,"Venta DLR042025 1.000,00@1105,00 (ARS)"
CD 2024002660,2024002660,2024-10-01,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,938960.0,ARS,,,DIS,Depósito
CE 2024001890,2024001890,2024-10-01,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4333200.0,ARS,,,DIS,Extracción - TR 20241001102614
CE 2024001881,2024001881,2024-09-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-2000000.0,ARS,,,DIS,Extracción - TR 20240930124027
(#7175097),7175097,2024-09-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,0.0,ARS,,,DIS,Res. Futuros - Comit. 276671 (Rl)
BOL 2024086040,2024086040,2024-09-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,4000.0,,-938960.0,ARS,,,DIS,"Compra DLR092024 4.000,00@970,9167 (ARS)"
CLD 2024052536,2024052536,2024-09-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4333200.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 30/09/2024 - Cierre 970,9167"
ND 2024001215,2024001215,2024-09-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-939847.3600000001,ARS,,,DIS, Derecho Registro Futuro DLR (Caída por vencimiento) - TC: 970.917 (276671)
CE 2024001860,2024001860,2024-09-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240927111059
CLD 2024052183,2024052183,2024-09-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 27/09/2024 - Cierre 972,00"
CD 2024002562,2024002562,2024-09-26,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,2000000.0,ARS,,,DIS,Depósito
CLD 2024052164,2024052164,2024-09-26,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 26/09/2024 - Cierre 972,50"
CE 2024001827,2024001827,2024-09-25,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240925111911
CLD 2024051833,2024051833,2024-09-25,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 25/09/2024 - Cierre 973,50"
CE 2024001815,2024001815,2024-09-24,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240924110536
CLD 2024051527,2024051527,2024-09-24,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 24/09/2024 - Cierre 973,00"
CE 2024001798,2024001798,2024-09-23,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-2000000.0,ARS,,,DIS,Extracción - TR 20240923122449
CLD 2024051167,2024051167,2024-09-23,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 23/09/2024 - Cierre 974,00"
CLD 2024050487,2024050487,2024-09-20,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 20/09/2024 - Cierre 975,00"
CD 2024002525,2024002525,2024-09-19,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,2000000.0,ARS,,,DIS,Depósito
CE 2024001762,2024001762,2024-09-18,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240918114311
CLD 2024050115,2024050115,2024-09-18,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 18/09/2024 - Cierre 975,50"
CE 2024001745,2024001745,2024-09-17,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-16000000.0,ARS,,,DIS,Extracción - TR 20240917115426
CLD 2024049764,2024049764,2024-09-17,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 17/09/2024 - Cierre 975,00"
CD 2024002444,2024002444,2024-09-16,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,2000000.0,ARS,,,DIS,Depósito
CLD 2024049223,2024049223,2024-09-16,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,16000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 16/09/2024 - Cierre 976,00"
CD 2024002414,2024002414,2024-09-13,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,2000000.0,ARS,,,DIS,Depósito
CLD 2024048890,2024048890,2024-09-13,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 13/09/2024 - Cierre 980,00"
CE 2024001711,2024001711,2024-09-12,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240912154456
CLD 2024048578,2024048578,2024-09-12,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 12/09/2024 - Cierre 979,50"
CE 2024001687,2024001687,2024-09-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240911112643
CLD 2024048298,2024048298,2024-09-11,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 11/09/2024 - Cierre 979,00"
CLD 2024048270,2024048270,2024-09-10,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 10/09/2024 - Cierre 980,00"
CE 2024001604,2024001604,2024-09-03,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-30000000.0,ARS,,,DIS,Extracción - TR 20240903111059
CD 2024002269,2024002269,2024-09-02,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,18000000.0,ARS,,,DIS,Depósito
CLD 2024046219,2024046219,2024-09-02,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,30000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 02/09/2024 - Cierre 981,00"
CE 2024001571,2024001571,2024-08-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20240830112431
CLD 2024045934,2024045934,2024-08-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-18000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 30/08/2024 - Cierre 988,50"
ND 2024001042,2024001042,2024-08-30,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,-919358.0,ARS,,,DIS, Derecho Registro Futuro DLR (Interferencia) - TC: 949.750 (276671)
CE 2024001556,2024001556,2024-08-29,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-10000000.0,ARS,,,DIS,Extracción - TR 20240829114125
CLD 2024045898,2024045898,2024-08-29,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 29/08/2024 - Cierre 984,00"
CD 2024002201,2024002201,2024-08-28,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,deposito,,,,,3211485.17,ARS,,,DIS,Depósito
CE 2024001547,2024001547,2024-08-28,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,extraccion,,,,,-2000000.0,ARS,,,DIS,Extracción - TR 20240828131159
CLD 2024045630,2024045630,2024-08-28,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,,,10000000.0,ARS,,,DIS,"Diferencias diarias - [DLR092024] - 28/08/2024 - Cierre 985,00"
BOL 2024074829,2024074829,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-802871.3,ARS,,,DIS,"Venta DLR092024 1.000,00@988,00 (ARS)"
BOL 2024074914,2024074914,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-107.0,,-85907.23,ARS,,,DIS,"Venta DLR092024 107,00@987,50 (ARS)"
BOL 2024074875,2024074875,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-1000.0,,-802871.3,ARS,,,DIS,"Venta DLR092024 1.000,00@988,50 (ARS)"
BOL 2024074897,2024074897,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-847.0,,-680032.0,ARS,,,DIS,"Venta DLR092024 847,00@988,00 (ARS)"
BOL 2024074901,2024074901,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-153.0,,-122839.3,ARS,,,DIS,"Venta DLR092024 153,00@988,00 (ARS)"
BOL 2024074926,2024074926,2024-08-27,SCHRODER,971,[971] FCI SCHRODER INFRAESTRUCTURA ,otro,,,-893.0,,-716964.07,ARS,,,DIS,"Venta DLR092024 893,00@987,50 (ARS)"
